objekt_id,breitengrad,laengengrad,gemeindebezirk_code,gemeindebezirk_bisher,gemeindebezirk_polygon,zaehlgebiet_code,zaehlbezirk_code,sub_district_code,prognoseregion_code,gebietstyp_code,gebietstyp,aggregierter_gebietstyp_code,aggregierter_gebietstyp,zuordnungsmethode,geometrie_datenstand,anzahl_polygon_treffer,grenzfall,grenznah_unter_1m,grenzdistanz_meter,bezirk_konsistent,zaehlbezirk_konsistent,qualitaetsstatus
18823,48.239353,16.367306,20,20,20,20041,2004,92004,20A,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,70.528,1,1,eindeutig_zugeordnet
18822,48.250573,16.323134,19,19,19,19070,1907,91907,19A,R,Einfamilienhäuser und Kleingärten,RT,Einfamilienhausgebiete bzw. stark durchgrünte Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,18.041,1,1,eindeutig_zugeordnet
18909,48.168343,16.376026,10,10,10,10032,1003,91003,10C,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,6.027,1,1,eindeutig_zugeordnet
18910,48.264468,16.396645,21,21,21,21210,2121,92121,21G,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,92.869,1,1,eindeutig_zugeordnet
18911,48.231755,16.355268,9,9,9,09011,0901,90901,9A,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,48.605,1,1,eindeutig_zugeordnet
18912,48.174803,16.327977,12,12,12,12056,1205,91205,12B,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,34.521,1,1,eindeutig_zugeordnet
19159,48.173846,16.409299,11,11,11,11034,1103,91103,11B,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,36.257,1,1,eindeutig_zugeordnet
19160,48.165746,16.361084,10,10,10,10112,1011,91011,10H,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,12.038,1,1,eindeutig_zugeordnet
19161,48.179224,16.413181,11,11,11,11024,1102,91102,11A,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,64.549,1,1,eindeutig_zugeordnet
19162,48.167670,16.419289,11,11,11,11050,1105,91105,11C,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,74.460,1,1,eindeutig_zugeordnet
19072,48.252486,16.410345,21,21,21,21261,2126,92126,21D,JN,Neubau ab 1991 und Stadterweiterung,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,36.690,1,1,eindeutig_zugeordnet
19073,48.154542,16.459520,11,11,11,11100,1110,91110,11E,JN,Neubau ab 1991 und Stadterweiterung,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,472.898,1,1,eindeutig_zugeordnet
19074,48.226117,16.385535,2,2,2,02020,0202,90202,2B,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,28.933,1,1,eindeutig_zugeordnet
19075,48.200044,16.323339,15,15,15,15077,1507,91507,15A,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,42.938,1,1,eindeutig_zugeordnet
19070,48.170330,16.294088,13,13,13,13081,1308,91308,13C,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,53.303,1,1,eindeutig_zugeordnet
19071,48.195456,16.364067,4,4,4,04032,0403,90403,4A,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,10.083,1,1,eindeutig_zugeordnet
19164,48.168313,16.418161,11,11,11,11050,1105,91105,11C,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,53.485,1,1,eindeutig_zugeordnet
19165,48.180923,16.350325,5,5,5,05021,0502,90502,5B,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,32.555,1,1,eindeutig_zugeordnet
19166,48.166017,16.353733,10,10,10,10110,1011,91011,10H,R,Einfamilienhäuser und Kleingärten,RT,Einfamilienhausgebiete bzw. stark durchgrünte Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,144.712,1,1,eindeutig_zugeordnet
19167,48.165174,16.418169,11,11,11,11051,1105,91105,11C,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,141.448,1,1,eindeutig_zugeordnet
19168,48.168027,16.418881,11,11,11,11050,1105,91105,11C,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,86.069,1,1,eindeutig_zugeordnet
19169,48.167370,16.352321,10,10,10,10110,1011,91011,10H,R,Einfamilienhäuser und Kleingärten,RT,Einfamilienhausgebiete bzw. stark durchgrünte Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,24.093,1,1,eindeutig_zugeordnet
19163,48.168315,16.350871,10,10,10,10110,1011,91011,10H,R,Einfamilienhäuser und Kleingärten,RT,Einfamilienhausgebiete bzw. stark durchgrünte Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,14.268,1,1,eindeutig_zugeordnet
19170,48.178176,16.341740,12,12,12,12028,1202,91202,12A,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,59.846,1,1,eindeutig_zugeordnet
19171,48.167331,16.352401,10,10,10,10110,1011,91011,10H,R,Einfamilienhäuser und Kleingärten,RT,Einfamilienhausgebiete bzw. stark durchgrünte Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,25.277,1,1,eindeutig_zugeordnet
19172,48.185386,16.346375,5,5,5,05030,0503,90503,5C,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,54.121,1,1,eindeutig_zugeordnet
19173,48.166665,16.353248,10,10,10,10110,1011,91011,10H,R,Einfamilienhäuser und Kleingärten,RT,Einfamilienhausgebiete bzw. stark durchgrünte Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,73.375,1,1,eindeutig_zugeordnet
19076,48.201548,16.328570,15,15,15,15015,1501,91501,15A,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,80.700,1,1,eindeutig_zugeordnet
19077,48.222420,16.331131,17,17,17,17015,1701,91701,17A,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,42.771,1,1,eindeutig_zugeordnet
19078,48.227960,16.357071,9,9,9,09014,0901,90901,9A,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,23.882,1,1,eindeutig_zugeordnet
19079,48.226881,16.356935,9,9,9,09014,0901,90901,9A,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,22.675,1,1,eindeutig_zugeordnet
19175,48.166821,16.353043,10,10,10,10110,1011,91011,10H,R,Einfamilienhäuser und Kleingärten,RT,Einfamilienhausgebiete bzw. stark durchgrünte Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,51.833,1,1,eindeutig_zugeordnet
19176,48.168281,16.350936,10,10,10,10110,1011,91011,10H,R,Einfamilienhäuser und Kleingärten,RT,Einfamilienhausgebiete bzw. stark durchgrünte Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,15.032,1,1,eindeutig_zugeordnet
19177,48.166257,16.353949,10,10,10,10110,1011,91011,10H,R,Einfamilienhäuser und Kleingärten,RT,Einfamilienhausgebiete bzw. stark durchgrünte Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,138.845,1,1,eindeutig_zugeordnet
19178,48.164729,16.359998,10,10,10,10112,1011,91011,10H,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,48.990,1,1,eindeutig_zugeordnet
19179,48.165352,16.360207,10,10,10,10112,1011,91011,10H,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,68.065,1,1,eindeutig_zugeordnet
19180,48.168146,16.351146,10,10,10,10110,1011,91011,10H,R,Einfamilienhäuser und Kleingärten,RT,Einfamilienhausgebiete bzw. stark durchgrünte Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,15.670,1,1,eindeutig_zugeordnet
19174,48.214055,16.378487,2,2,2,02048,0204,90204,2C,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,44.630,1,1,eindeutig_zugeordnet
19181,48.227157,16.351665,9,9,9,09044,0904,90904,9A,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,17.841,1,1,eindeutig_zugeordnet
19182,48.164683,16.360944,10,10,10,10112,1011,91011,10H,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,95.128,1,1,eindeutig_zugeordnet
19080,48.177712,16.374417,10,10,10,10045,1004,91004,10D,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,37.124,1,1,eindeutig_zugeordnet
19081,48.188217,16.353577,5,5,5,05034,0503,90503,5C,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,28.365,1,1,eindeutig_zugeordnet
19082,48.171867,16.340086,12,12,12,12033,1203,91203,12D,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,9.550,1,1,eindeutig_zugeordnet
19083,48.271842,16.407222,21,21,21,21200,2120,92120,21G,I,überwiegend industriell-gewerbliche Nutzung,ZI,industriell-gewerblich oder durch sonstige Nutzungen dominierte Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,53.310,1,1,eindeutig_zugeordnet
19084,48.194958,16.362643,4,4,4,04031,0403,90403,4A,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,25.597,1,1,eindeutig_zugeordnet
19085,48.220494,16.332091,17,17,17,17016,1701,91701,17A,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,12.361,1,1,eindeutig_zugeordnet
19184,48.165491,16.362662,10,10,10,10112,1011,91011,10H,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,16.191,1,1,eindeutig_zugeordnet
19185,48.165607,16.361961,10,10,10,10112,1011,91011,10H,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,14.050,1,1,eindeutig_zugeordnet
19186,48.168696,16.420397,11,11,11,11050,1105,91105,11C,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,119.862,1,1,eindeutig_zugeordnet
19187,48.167500,16.352086,10,10,10,10110,1011,91011,10H,R,Einfamilienhäuser und Kleingärten,RT,Einfamilienhausgebiete bzw. stark durchgrünte Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,21.820,1,1,eindeutig_zugeordnet
19188,48.167793,16.351691,10,10,10,10110,1011,91011,10H,R,Einfamilienhäuser und Kleingärten,RT,Einfamilienhausgebiete bzw. stark durchgrünte Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,23.821,1,1,eindeutig_zugeordnet
19189,48.165853,16.354630,10,10,10,10110,1011,91011,10H,R,Einfamilienhäuser und Kleingärten,RT,Einfamilienhausgebiete bzw. stark durchgrünte Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,134.295,1,1,eindeutig_zugeordnet
19190,48.166172,16.353855,10,10,10,10110,1011,91011,10H,R,Einfamilienhäuser und Kleingärten,RT,Einfamilienhausgebiete bzw. stark durchgrünte Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,142.311,1,1,eindeutig_zugeordnet
19183,48.165466,16.355695,10,10,10,10110,1011,91011,10H,R,Einfamilienhäuser und Kleingärten,RT,Einfamilienhausgebiete bzw. stark durchgrünte Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,59.757,1,1,eindeutig_zugeordnet
19086,48.180121,16.342249,12,12,12,12025,1202,91202,12A,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,6.883,1,1,eindeutig_zugeordnet
19087,48.173430,16.347457,10,10,10,10091,1009,91009,10E,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,48.164,1,1,eindeutig_zugeordnet
19088,48.127525,16.311452,23,23,23,23051,2305,92305,23C,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,176.435,1,1,eindeutig_zugeordnet
19089,48.236458,16.385573,20,20,20,20022,2002,92002,20C,JN,Neubau ab 1991 und Stadterweiterung,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,35.447,1,1,eindeutig_zugeordnet
19090,48.201646,16.259121,14,14,14,14104,1410,91410,14E,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,6.923,1,1,eindeutig_zugeordnet
19091,48.226536,16.357450,9,9,9,09014,0901,90901,9A,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,49.112,1,1,eindeutig_zugeordnet
19191,48.166833,16.417104,11,11,11,11051,1105,91105,11C,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,49.324,1,1,eindeutig_zugeordnet
19192,48.164356,16.359667,10,10,10,10112,1011,91011,10H,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,28.036,1,1,eindeutig_zugeordnet
19193,48.168895,16.434679,11,11,11,11071,1107,91107,11D,Y,heterogene Bebauung mit Überhang an Geschoßwohnungen,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,71.472,1,1,eindeutig_zugeordnet
19092,48.151362,16.267495,23,23,23,23140,2314,92314,23F,R,Einfamilienhäuser und Kleingärten,RT,Einfamilienhausgebiete bzw. stark durchgrünte Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,129.375,1,1,eindeutig_zugeordnet
19093,48.198460,16.403098,3,3,3,03102,0310,90310,3D,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,85.111,1,1,eindeutig_zugeordnet
19094,48.197340,16.314314,15,15,15,15063,1506,91506,15B,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,18.364,1,1,eindeutig_zugeordnet
19095,48.221282,16.324475,17,17,17,17036,1703,91703,17B,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,34.824,1,1,eindeutig_zugeordnet
19096,48.213046,16.316169,16,16,16,16045,1604,91604,16C,JA,Gebiete dominiert durch Bauten von 1961 bis 1991,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,9.991,1,1,eindeutig_zugeordnet
19097,48.231779,16.364352,20,20,20,20052,2005,92005,20D,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,25.571,1,1,eindeutig_zugeordnet
19098,48.241744,16.341638,19,19,19,19086,1908,91908,19C,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,64.434,1,1,eindeutig_zugeordnet
19194,48.167205,16.417723,11,11,11,11050,1105,91105,11C,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,12.529,1,1,eindeutig_zugeordnet
19195,48.166486,16.417609,11,11,11,11051,1105,91105,11C,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,50.263,1,1,eindeutig_zugeordnet
19196,48.165995,16.354344,10,10,10,10110,1011,91011,10H,R,Einfamilienhäuser und Kleingärten,RT,Einfamilienhausgebiete bzw. stark durchgrünte Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,138.641,1,1,eindeutig_zugeordnet
19197,48.251558,16.437561,22,22,22,22090,2209,92209,22G,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,180.584,1,1,eindeutig_zugeordnet
19101,48.137319,16.240883,23,23,23,23160,2316,92316,23F,R,Einfamilienhäuser und Kleingärten,RT,Einfamilienhausgebiete bzw. stark durchgrünte Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,65.831,1,1,eindeutig_zugeordnet
19102,48.256950,16.392522,21,21,21,21220,2122,92122,21G,JA,Gebiete dominiert durch Bauten von 1961 bis 1991,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,26.539,1,1,eindeutig_zugeordnet
19103,48.137988,16.316355,23,23,23,23043,2304,92304,23B,JN,Neubau ab 1991 und Stadterweiterung,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,41.630,1,1,eindeutig_zugeordnet
19104,48.144829,16.343790,23,23,23,23181,2318,92318,23A,I,überwiegend industriell-gewerbliche Nutzung,ZI,industriell-gewerblich oder durch sonstige Nutzungen dominierte Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,112.111,1,1,eindeutig_zugeordnet
19099,48.187816,16.327541,15,15,15,15056,1505,91505,15C,JA,Gebiete dominiert durch Bauten von 1961 bis 1991,JAN,"Mischgebiete der jüngeren Vergangenheit, Neubau- und Stadterweiterungsgebiete",point_in_polygon_ray_casting,2026-09-03,1,0,0,29.242,1,1,eindeutig_zugeordnet
19100,48.200884,16.343086,7,7,7,07048,0704,90704,7B,GG,Gründerzeit mit überwiegend größeren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,18.264,1,1,eindeutig_zugeordnet
19198,48.247317,16.378224,20,20,20,20012,2001,92001,20A,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,58.874,1,1,eindeutig_zugeordnet
19199,48.166982,16.352832,10,10,10,10110,1011,91011,10H,R,Einfamilienhäuser und Kleingärten,RT,Einfamilienhausgebiete bzw. stark durchgrünte Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,31.998,1,1,eindeutig_zugeordnet
19200,48.167079,16.416758,11,11,11,11051,1105,91105,11C,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,31.264,1,1,eindeutig_zugeordnet
19201,48.167680,16.418640,11,11,11,11050,1105,91105,11C,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,52.936,1,1,eindeutig_zugeordnet
19202,48.165517,16.417731,11,11,11,11051,1105,91105,11C,B,zwischen- und nachkriegszeitliche Gebiete mittlerer Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,141.998,1,1,eindeutig_zugeordnet
19203,48.165520,16.355622,10,10,10,10110,1011,91011,10H,R,Einfamilienhäuser und Kleingärten,RT,Einfamilienhausgebiete bzw. stark durchgrünte Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,66.961,1,1,eindeutig_zugeordnet
19105,48.171007,16.293975,13,13,13,13081,1308,91308,13C,C,Bebauung mit überwiegend durchgrüntem Geschoßwohnbau,CXY,stark durchmischte Gebiete geringerer Dichte,point_in_polygon_ray_casting,2026-09-03,1,0,0,49.065,1,1,eindeutig_zugeordnet
19106,48.229015,16.365020,20,20,20,20054,2005,92005,20D,G,Gründerzeit mit überwiegend kleineren Wohnungen,AGGGH,gründerzeitliche Gebiete,point_in_polygon_ray_casting,2026-09-03,1,0,0,86.749,1,1,eindeutig_zugeordnet
19107,48.182615,16.360640,5,5,5,05026,0502,90502,5B,D,zwischen- und nachkriegszeitliche Gebiete hoher Dichte,BD,zwischen- und nachkriegszeitliche Strukturen,point_in_polygon_ray_casting,2026-09-03,1,0,0,31.573,1,1,eindeutig_zugeordnet
