objekt_id,hofname,adresse,bezirk,bild_titel,zuordnungssicherheit,entfernung_m,quellseite_url,vorschaubild_url,fotograf,lizenz,lizenz_url,aufnahmedatum,begruendung
17784,Eiflerhof,Hernalser Hauptstraße 221,17,File:Wien17 Hernalser Hauptstraße221 2018-11-22 GuentherZ GD Eifler 151043.jpg,0.65,37.3,https://commons.wikimedia.org/wiki/File:Wien17_Hernalser_Hauptstra%C3%9Fe221_2018-11-22_GuentherZ_GD_Eifler_151043.jpg,https://upload.wikimedia.org/wikipedia/commons/6/60/Wien17_Hernalser_Hauptstra%C3%9Fe221_2018-11-22_GuentherZ_GD_Eifler_151043.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,GuentherZ,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,2018-11-22 15:10:43,Straße & Hausnummer 'hernalser hauptstraße 221' im Bildtext (+0.35) | Hervorragende Geodistanz (37m <= 40m) (+0.30)
17642,BREITENFURTER STR. 477,Breitenfurter Straße 477-485,23,"File:Mosaic Breitenfurter Straße 483, Liesing.jpg",0.60,64.7,"https://commons.wikimedia.org/wiki/File:Mosaic_Breitenfurter_Stra%C3%9Fe_483,_Liesing.jpg",https://upload.wikimedia.org/wikipedia/commons/b/b7/Mosaic_Breitenfurter_Stra%C3%9Fe_483%2C_Liesing.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Herzi Pinki,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2015-02-03 14:14:12,Straße & Hausnummer 'breitenfurter straße 477' im Bildtext (+0.35) | Sehr gute Geodistanz (65m <= 90m) (+0.25)
17644,GOLDSCHLAGSTRASSE 91,Goldschlagstraße 91,15,"File:Goldschlagstraße 91, Vienna (01) 02.jpg",0.75,29.7,"https://commons.wikimedia.org/wiki/File:Goldschlagstra%C3%9Fe_91,_Vienna_(01)_02.jpg",https://upload.wikimedia.org/wikipedia/commons/b/b4/Goldschlagstra%C3%9Fe_91%2C_Vienna_%2801%29_02.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Herzi Pinki,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2021-02-12 13:54:34,Straße & Hausnummer 'goldschlagstraße 91' im Bildtext (+0.35) | Hervorragende Geodistanz (30m <= 40m) (+0.30) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
17739,GASSMANNSTRASSE 41,Gaßmannstraße 41,12,"File:Gaßmannstraße 41, Vienna.jpg",0.70,45.6,"https://commons.wikimedia.org/wiki/File:Ga%C3%9Fmannstra%C3%9Fe_41,_Vienna.jpg",https://upload.wikimedia.org/wikipedia/commons/d/df/Ga%C3%9Fmannstra%C3%9Fe_41%2C_Vienna.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Herzi Pinki,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2021-02-13 14:00:27,Straße & Hausnummer 'gaßmannstraße 41' im Bildtext (+0.35) | Sehr gute Geodistanz (46m <= 90m) (+0.25) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
17648,JAEGERHAUSGASSE 58-66,Jägerhausgasse 58-66,12,"File:Jägerhausgasse 58-66, Vienna 5.jpg",0.75,3.5,"https://commons.wikimedia.org/wiki/File:J%C3%A4gerhausgasse_58-66,_Vienna_5.jpg",https://upload.wikimedia.org/wikipedia/commons/f/fc/J%C3%A4gerhausgasse_58-66%2C_Vienna_5.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Thomas Ledl,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2016-08-21 13:00:05,Straße & Hausnummer 'jägerhausgasse 58' im Bildtext (+0.35) | Hervorragende Geodistanz (4m <= 40m) (+0.30) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
17745,OBER-LAAER STRASSE 87,Oberlaaer Straße 87,10,"File:Oberlaaer Straße 87, 02.jpg",0.75,21.9,"https://commons.wikimedia.org/wiki/File:Oberlaaer_Stra%C3%9Fe_87,_02.jpg",https://upload.wikimedia.org/wikipedia/commons/c/c7/Oberlaaer_Stra%C3%9Fe_87%2C_02.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Braveheart,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2017-03-11 14:43:29,Straße & Hausnummer 'oberlaaer straße 87' im Bildtext (+0.35) | Hervorragende Geodistanz (22m <= 40m) (+0.30) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
15569,GASSMANNSTRASSE 1-19,Gaßmannstraße 1-19,12,File:Gaßmannstraße 1-19 Gertrud Fronius Bronze.JPG,0.60,129.1,https://commons.wikimedia.org/wiki/File:Ga%C3%9Fmannstra%C3%9Fe_1-19_Gertrud_Fronius_Bronze.JPG,https://upload.wikimedia.org/wikipedia/commons/d/d2/Ga%C3%9Fmannstra%C3%9Fe_1-19_Gertrud_Fronius_Bronze.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Thomas Ledl,CC BY-SA 3.0 at,https://creativecommons.org/licenses/by-sa/3.0/at/deed.en,2013-04-09 11:16:26,Straße & Hausnummer 'gaßmannstraße 1' im Bildtext (+0.35) | Gute Geodistanz (129m <= 160m) (+0.15) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
17752,TROSTSTRASSE 64-66,Troststraße 64-66,10,File:Arbeiterburg Troststraße 64-66 Wien.jpg,0.65,18.7,https://commons.wikimedia.org/wiki/File:Arbeiterburg_Troststra%C3%9Fe_64-66_Wien.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9b/Arbeiterburg_Troststra%C3%9Fe_64-66_Wien.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Jacek Rużyczka,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Taken on 18 June 2013,Straße & Hausnummer 'troststraße 64' im Bildtext (+0.35) | Hervorragende Geodistanz (19m <= 40m) (+0.30)
15573,Leopold-Horacek-Hof,Lenkgasse 1-3,22,File:Wien22 Lenkgasse001-3 GD Horacek 2019-03-13 GuentherZ 4440.jpg,0.60,53.9,https://commons.wikimedia.org/wiki/File:Wien22_Lenkgasse001-3_GD_Horacek_2019-03-13_GuentherZ_4440.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ae/Wien22_Lenkgasse001-3_GD_Horacek_2019-03-13_GuentherZ_4440.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,GuentherZ,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,2019-03-13 16:31:42,Straße & Hausnummer 'lenkgasse 1' im Bildtext (+0.35) | Sehr gute Geodistanz (54m <= 90m) (+0.25)
15657,REINDORFGASSE 9,Reindorfgasse 9,15,File:Brix und Nairz Reindorfgassenfest Wien 2020-09-12 c.jpg,0.60,71.9,https://commons.wikimedia.org/wiki/File:Brix_und_Nairz_Reindorfgassenfest_Wien_2020-09-12_c.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7a/Brix_und_Nairz_Reindorfgassenfest_Wien_2020-09-12_c.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Manfred Werner (Tsui),CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2020-09-12,Straße & Hausnummer 'reindorfgasse 9' im Bildtext (+0.35) | Sehr gute Geodistanz (72m <= 90m) (+0.25)
17659,BOSCHSTRASSE 20-22,Boschstraße 20-22,19,File:Sgraffito Boschstraße.jpeg,0.60,47.2,https://commons.wikimedia.org/wiki/File:Sgraffito_Boschstra%C3%9Fe.jpeg,https://upload.wikimedia.org/wikipedia/commons/a/a3/Sgraffito_Boschstra%C3%9Fe.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Robot8A,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2021-04-07 11:38:04,Straße & Hausnummer 'boschstraße 20' im Bildtext (+0.35) | Sehr gute Geodistanz (47m <= 90m) (+0.25)
17753,TRINKHAUSSTRASSE 2,Oberleitengasse 1,11,File:Oberleitengasse 1.jpg,0.75,11.8,https://commons.wikimedia.org/wiki/File:Oberleitengasse_1.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0d/Oberleitengasse_1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Thomas Ledl,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2017-05-21 11:51:37,Straße & Hausnummer 'oberleitengasse 1' im Bildtext (+0.35) | Hervorragende Geodistanz (12m <= 40m) (+0.30) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
15661,Josef-Hala-Hof,Schulgasse 19,18,File:Wien Schulgasse 19.jpg,0.65,7.5,https://commons.wikimedia.org/wiki/File:Wien_Schulgasse_19.jpg,https://upload.wikimedia.org/wikipedia/commons/7/79/Wien_Schulgasse_19.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Hadi,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,2017-12-31,Straße & Hausnummer 'schulgasse 19' im Bildtext (+0.35) | Hervorragende Geodistanz (8m <= 40m) (+0.30)
18827,Davidhof,Effingergasse 31,16,File:David-Hof Effingergasse.jpg,0.75,3.0,https://commons.wikimedia.org/wiki/File:David-Hof_Effingergasse.jpg,https://upload.wikimedia.org/wikipedia/commons/1/18/David-Hof_Effingergasse.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,DerHHO,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,2011-06-21,Straße & Hausnummer 'effingergasse 31' im Bildtext (+0.35) | Hervorragende Geodistanz (3m <= 40m) (+0.30) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
18752,Aldo-Moro-Hof,Antonigasse 41,18,File:Wien Antonigasse 41.jpg,0.70,40.3,https://commons.wikimedia.org/wiki/File:Wien_Antonigasse_41.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0e/Wien_Antonigasse_41.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Hadi,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,2017-12-31,Straße & Hausnummer 'antonigasse 41' im Bildtext (+0.35) | Sehr gute Geodistanz (40m <= 90m) (+0.25) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
18754,STURGASSE 3-5,Sturgasse 3-5,2,File:1020 Sturgasse 7 - Aluminiumskulptur Eruption von Franz Xaver Hauser 1975 IMG 7146.jpg,0.75,51.6,https://commons.wikimedia.org/wiki/File:1020_Sturgasse_7_-_Aluminiumskulptur_Eruption_von_Franz_Xaver_Hauser_1975_IMG_7146.jpg,https://upload.wikimedia.org/wikipedia/commons/9/90/1020_Sturgasse_7_-_Aluminiumskulptur_Eruption_von_Franz_Xaver_Hauser_1975_IMG_7146.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Ewald Judt,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,2013-12-23,Straße & Hausnummer 'sturgasse 3' im Bildtext (+0.35) | Sehr gute Geodistanz (52m <= 90m) (+0.25) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10) | Bezirksbezug (2. Bezirk) im Bildtext (+0.05)
18831,KAROLINENGASSE 14,Karolinengasse 14,4,File:Wien04 Karolinengasse014 GD Stöhr 2019-01-29 GuentherZ 4039.jpg,0.70,42.0,https://commons.wikimedia.org/wiki/File:Wien04_Karolinengasse014_GD_St%C3%B6hr_2019-01-29_GuentherZ_4039.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ad/Wien04_Karolinengasse014_GD_St%C3%B6hr_2019-01-29_GuentherZ_4039.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,GuentherZ,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,2019-01-29 16:06:57,Straße & Hausnummer 'karolinengasse 14' im Bildtext (+0.35) | Sehr gute Geodistanz (42m <= 90m) (+0.25) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
18834,Holyhof,Gräffergasse 5,17,File:Wien17 Gräffergasse005 2018-11-22 GuentherZ GD Holy 153020.jpg,0.65,20.4,https://commons.wikimedia.org/wiki/File:Wien17_Gr%C3%A4ffergasse005_2018-11-22_GuentherZ_GD_Holy_153020.jpg,https://upload.wikimedia.org/wikipedia/commons/2/28/Wien17_Gr%C3%A4ffergasse005_2018-11-22_GuentherZ_GD_Holy_153020.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,GuentherZ,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,2018-11-22 15:30:05,Straße & Hausnummer 'gräffergasse 5' im Bildtext (+0.35) | Hervorragende Geodistanz (20m <= 40m) (+0.30)
18919,GREDLERSTRASSE 7,Gredlerstraße 7,2,"File:2018-09-23 AT Wien 02 Leopoldstadt, Taborstraße @ Gredlerstraße, B 657 Linie 31 (50937593498).jpg",0.60,61.5,"https://commons.wikimedia.org/wiki/File:2018-09-23_AT_Wien_02_Leopoldstadt,_Taborstra%C3%9Fe_@_Gredlerstra%C3%9Fe,_B_657_Linie_31_(50937593498).jpg",https://upload.wikimedia.org/wikipedia/commons/7/7d/2018-09-23_AT_Wien_02_Leopoldstadt%2C_Taborstra%C3%9Fe_%40_Gredlerstra%C3%9Fe%2C_B_657_Linie_31_%2850937593498%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Paul Korecky,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,2018-09-23 15:34,Straße & Hausnummer 'gredlerstraße 7' im Bildtext (+0.35) | Sehr gute Geodistanz (62m <= 90m) (+0.25)
18668,GALILEIGASSE 6,Galileigasse 6,9,File:Wien09 Galileigasse008 GD Seitz 2019-10-16 GuentherZ 6020.jpg,0.65,35.2,https://commons.wikimedia.org/wiki/File:Wien09_Galileigasse008_GD_Seitz_2019-10-16_GuentherZ_6020.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c3/Wien09_Galileigasse008_GD_Seitz_2019-10-16_GuentherZ_6020.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,GuentherZ,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,2019-10-16 04:08:32,Straße & Hausnummer 'galileigasse 6' im Bildtext (+0.35) | Hervorragende Geodistanz (35m <= 40m) (+0.30)
18837,ARNDTSTRASSE 31-33,Arndtstraße 31-33,12,"File:Arndtstraße 31-33, Vienna - Sgraffito Max Melcher.jpg",0.65,38.3,"https://commons.wikimedia.org/wiki/File:Arndtstra%C3%9Fe_31-33,_Vienna_-_Sgraffito_Max_Melcher.jpg",https://upload.wikimedia.org/wikipedia/commons/1/13/Arndtstra%C3%9Fe_31-33%2C_Vienna_-_Sgraffito_Max_Melcher.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Herzi Pinki,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2018-03-10 14:49:57,Straße & Hausnummer 'arndtstraße 31' im Bildtext (+0.35) | Hervorragende Geodistanz (38m <= 40m) (+0.30)
18839,KAHLENBERGER STRASSE 7-9,Kahlenberger Straße 7-9,19,"File:Nussdorf (Wien) - Hauerhaus, Kahlenberger Straße 22.JPG",0.60,75.6,"https://commons.wikimedia.org/wiki/File:Nussdorf_(Wien)_-_Hauerhaus,_Kahlenberger_Stra%C3%9Fe_22.JPG",https://upload.wikimedia.org/wikipedia/commons/8/81/Nussdorf_%28Wien%29_-_Hauerhaus%2C_Kahlenberger_Stra%C3%9Fe_22.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,C.Stadler/Bwag,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2016-07-10,Straße & Hausnummer 'kahlenberger straße 7' im Bildtext (+0.35) | Sehr gute Geodistanz (76m <= 90m) (+0.25)
18926,Robert-Uhlir-Hof,Engerthstraße 148-150,2,File:Wien02 Engerthstraße148 GD Sebek+Padaurek+Platzer 2019-01-22 GuentherZ 3947.jpg,0.60,50.1,https://commons.wikimedia.org/wiki/File:Wien02_Engerthstra%C3%9Fe148_GD_Sebek%2BPadaurek%2BPlatzer_2019-01-22_GuentherZ_3947.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5e/Wien02_Engerthstra%C3%9Fe148_GD_Sebek%2BPadaurek%2BPlatzer_2019-01-22_GuentherZ_3947.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,GuentherZ,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,2019-01-22 17:39:09,Straße & Hausnummer 'engerthstraße 148' im Bildtext (+0.35) | Sehr gute Geodistanz (50m <= 90m) (+0.25)
18673,JOS.-OESTERREICHER-G 20-22,Josef-Österreicher-Gasse 20-22,23,"File:Josef-Österreicher-Gasse 20-22, Wien.jpg",0.75,6.2,"https://commons.wikimedia.org/wiki/File:Josef-%C3%96sterreicher-Gasse_20-22,_Wien.jpg",https://upload.wikimedia.org/wikipedia/commons/b/b1/Josef-%C3%96sterreicher-Gasse_20-22%2C_Wien.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Thomas Ledl,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2016-11-01 16:02:35,Straße & Hausnummer 'josef-österreicher-gasse 20' im Bildtext (+0.35) | Hervorragende Geodistanz (6m <= 40m) (+0.30) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
18679,Irene-Harand-Hof,Judengasse 4,1,File:Haus-Judengasse 4-01.jpg,0.70,4.5,https://commons.wikimedia.org/wiki/File:Haus-Judengasse_4-01.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9d/Haus-Judengasse_4-01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Priwo,Public domain,,Taken on 6 August 2011,Straße & Hausnummer 'judengasse 4' im Bildtext (+0.35) | Hervorragende Geodistanz (4m <= 40m) (+0.30) | Bezirksbezug (1. Bezirk) im Bildtext (+0.05)
18681,OBERLEITENGASSE 23,Oberleitengasse 19-23,11,File:Oberleitengasse 19–23.jpg,0.75,10.7,https://commons.wikimedia.org/wiki/File:Oberleitengasse_19%E2%80%9323.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ee/Oberleitengasse_19%E2%80%9323.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Thomas Ledl,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2017-05-21 11:50:23,Straße & Hausnummer 'oberleitengasse 19' im Bildtext (+0.35) | Hervorragende Geodistanz (11m <= 40m) (+0.30) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
18855,GRUNDSTEINGASSE 6,Grundsteingasse 6,16,File:Grundsteingasse - 6.jpg,0.60,63.2,https://commons.wikimedia.org/wiki/File:Grundsteingasse_-_6.jpg,https://upload.wikimedia.org/wikipedia/commons/d/da/Grundsteingasse_-_6.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Ricardalovesmonuments,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"18 May 2018 (according to <span lang=""en"" dir=""ltr""><a href=""https://en.wikipedia.org/wiki/Exif"" class=""extiw"" title=""en:Exif"">Exif</a></span> data)",Straße & Hausnummer 'grundsteingasse 6' im Bildtext (+0.35) | Sehr gute Geodistanz (63m <= 90m) (+0.25)
18858,GRAUMANNGASSE 12-14,Graumanngasse 12,15,File:Graumanngasse 12.jpg,0.75,18.1,https://commons.wikimedia.org/wiki/File:Graumanngasse_12.jpg,https://upload.wikimedia.org/wikipedia/commons/3/38/Graumanngasse_12.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Herzi Pinki,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2016-11-01 15:35:49,Straße & Hausnummer 'graumanngasse 12' im Bildtext (+0.35) | Hervorragende Geodistanz (18m <= 40m) (+0.30) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
18691,FRIEDRICH-ENGELS-PL. 21,Friedrich-Engels-Platz 21,20,File:Wien-wiener-linien-sl-2-1083872.jpg,0.60,54.6,https://commons.wikimedia.org/wiki/File:Wien-wiener-linien-sl-2-1083872.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0e/Wien-wiener-linien-sl-2-1083872.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Kurt Rasmussen,Attribution,,2018-04-21 12:20:53,Straße & Hausnummer 'friedrich-engels-platz 21' im Bildtext (+0.35) | Sehr gute Geodistanz (55m <= 90m) (+0.25)
18695,LEONHARDGASSE 7-13,Leonhardgasse 7-13,3,File:Wien03 Leonhardgasse003-5 GD Svetlin 2019-04-03 GuentherZ 4587.jpg,0.60,60.2,https://commons.wikimedia.org/wiki/File:Wien03_Leonhardgasse003-5_GD_Svetlin_2019-04-03_GuentherZ_4587.jpg,https://upload.wikimedia.org/wikipedia/commons/b/bd/Wien03_Leonhardgasse003-5_GD_Svetlin_2019-04-03_GuentherZ_4587.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,GuentherZ,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,2019-04-03 03:16:12,Straße & Hausnummer 'leonhardgasse 7' im Bildtext (+0.35) | Sehr gute Geodistanz (60m <= 90m) (+0.25)
18696,HERKLOTZGASSE 19,Herklotzgasse 17-19,15,File:2020-05-29 Gemeindebau Herklotzgasse 17-19 plaque.jpg,0.75,16.5,https://commons.wikimedia.org/wiki/File:2020-05-29_Gemeindebau_Herklotzgasse_17-19_plaque.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a2/2020-05-29_Gemeindebau_Herklotzgasse_17-19_plaque.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Rosso Robot,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2020-05-29 15:21:52,Straße & Hausnummer 'herklotzgasse 17' im Bildtext (+0.35) | Hervorragende Geodistanz (16m <= 40m) (+0.30) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
18859,ERLAAER STRASSE 123,Erlaaer Straße 123,23,File:Wohnanlage Erlaaer Straße 123.jpg,0.70,81.1,https://commons.wikimedia.org/wiki/File:Wohnanlage_Erlaaer_Stra%C3%9Fe_123.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e0/Wohnanlage_Erlaaer_Stra%C3%9Fe_123.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Thomas Ledl,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2017-02-14 12:37:28,Straße & Hausnummer 'erlaaer straße 123' im Bildtext (+0.35) | Sehr gute Geodistanz (81m <= 90m) (+0.25) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
18862,HOHENBERGSTRASSE 40,Hohenbergstraße 40,12,File:Wien 12 Hohenbergstraße 040 b.jpg,0.60,40.8,https://commons.wikimedia.org/wiki/File:Wien_12_Hohenbergstra%C3%9Fe_040_b.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c6/Wien_12_Hohenbergstra%C3%9Fe_040_b.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Gugerell,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,2014-06-13,Straße & Hausnummer 'hohenbergstraße 40' im Bildtext (+0.35) | Sehr gute Geodistanz (41m <= 90m) (+0.25)
18969,FULTONSTRASSE 5-11,Fultonstraße 5-11,21,"File:2017-06-11 AT Wien 21 Floridsdorf, Freiligrathplatz, Fultonstraße (50249183521).jpg",0.60,77.2,"https://commons.wikimedia.org/wiki/File:2017-06-11_AT_Wien_21_Floridsdorf,_Freiligrathplatz,_Fultonstra%C3%9Fe_(50249183521).jpg",https://upload.wikimedia.org/wikipedia/commons/b/bf/2017-06-11_AT_Wien_21_Floridsdorf%2C_Freiligrathplatz%2C_Fultonstra%C3%9Fe_%2850249183521%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Paul Korecky,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,2017-06-11 08:53,Straße & Hausnummer 'fultonstraße 5' im Bildtext (+0.35) | Sehr gute Geodistanz (77m <= 90m) (+0.25)
18697,STORCHENGASSE 20,Storchengasse 16-20,15,File:Storchengasse 16-20.jpg,0.75,1.3,https://commons.wikimedia.org/wiki/File:Storchengasse_16-20.jpg,https://upload.wikimedia.org/wikipedia/commons/2/23/Storchengasse_16-20.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Herzi Pinki,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2016-11-01 15:07:40,Straße & Hausnummer 'storchengasse 16' im Bildtext (+0.35) | Hervorragende Geodistanz (1m <= 40m) (+0.30) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
18782,MARGARETENGUERTEL 122-124,Margaretengürtel 122-124,5,File:Margareten (Wien) - Ernst-Hinterberger-Hof.JPG,0.70,65.2,https://commons.wikimedia.org/wiki/File:Margareten_(Wien)_-_Ernst-Hinterberger-Hof.JPG,https://upload.wikimedia.org/wikipedia/commons/8/82/Margareten_%28Wien%29_-_Ernst-Hinterberger-Hof.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,C.Stadler/Bwag,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2016-11-13,Straße & Hausnummer 'margaretengürtel 122' im Bildtext (+0.35) | Sehr gute Geodistanz (65m <= 90m) (+0.25) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
18864,STURZGASSE 31,Sturzgasse 31-33,15,File:Sturzgasse 29.JPG,0.60,37.4,https://commons.wikimedia.org/wiki/File:Sturzgasse_29.JPG,https://upload.wikimedia.org/wikipedia/commons/9/91/Sturzgasse_29.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Photographer : Wolfgang Glock,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,2011-05-09,Straße 'sturzgasse' im Bildtext (+0.20) | Hervorragende Geodistanz (37m <= 40m) (+0.30) | Gemeindebau/Kommunalbau-Kontext im Bildtext (+0.10)
18958,SIMMERINGER HAUPTSTR 30-32,Simmeringer Hauptstraße 30-32,11,File:Simmering (Wien) - Franz-Haas-Hof.JPG,0.65,32.7,https://commons.wikimedia.org/wiki/File:Simmering_(Wien)_-_Franz-Haas-Hof.JPG,https://upload.wikimedia.org/wikipedia/commons/f/f5/Simmering_%28Wien%29_-_Franz-Haas-Hof.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,C.Stadler/Bwag,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2015-08-15,Straße & Hausnummer 'simmeringer hauptstraße 30' im Bildtext (+0.35) | Hervorragende Geodistanz (33m <= 40m) (+0.30)
